origen,destino,personas,tipo,nivel
031201,070101,43,residencia5,municipio
031201,070102,10,residencia5,municipio
031201,070104,13,residencia5,municipio
031201,070105,21,residencia5,municipio
031201,070201,4,residencia5,municipio
031201,071001,4,residencia5,municipio
031202,070101,33,residencia5,municipio
031202,070102,2,residencia5,municipio
031202,070103,2,residencia5,municipio
031202,070104,29,residencia5,municipio
031202,070105,13,residencia5,municipio
031202,070201,3,residencia5,municipio
031202,070502,1,residencia5,municipio
031202,071001,4,residencia5,municipio
031203,070101,27,residencia5,municipio
031203,070102,1,residencia5,municipio
031203,070104,2,residencia5,municipio
031203,070105,1,residencia5,municipio
031203,070201,8,residencia5,municipio
031203,071001,6,residencia5,municipio
031204,070101,78,residencia5,municipio
031204,070102,8,residencia5,municipio
031204,070103,1,residencia5,municipio
031204,070104,8,residencia5,municipio
031204,070105,5,residencia5,municipio
031204,070201,6,residencia5,municipio
031204,070502,8,residencia5,municipio
031204,071001,13,residencia5,municipio
031205,070101,148,residencia5,municipio
031205,070102,8,residencia5,municipio
031205,070103,2,residencia5,municipio
031205,070104,33,residencia5,municipio
031205,070105,4,residencia5,municipio
031205,070201,41,residencia5,municipio
031205,070502,3,residencia5,municipio
031205,071001,45,residencia5,municipio
031206,070101,99,residencia5,municipio
031206,070102,12,residencia5,municipio
031206,070103,1,residencia5,municipio
031206,070104,11,residencia5,municipio
031206,070105,3,residencia5,municipio
031206,070201,37,residencia5,municipio
031206,070502,3,residencia5,municipio
031206,071001,40,residencia5,municipio
031299,070101,88,residencia5,provincia
031299,070102,1,residencia5,provincia
031299,070104,19,residencia5,provincia
031299,070105,4,residencia5,provincia
031299,070201,16,residencia5,provincia
031299,071001,22,residencia5,provincia
031301,070101,84,residencia5,municipio
031301,070102,6,residencia5,municipio
031301,070103,1,residencia5,municipio
031301,070104,9,residencia5,municipio
031301,070105,13,residencia5,municipio
031301,070201,21,residencia5,municipio
031301,070502,1,residencia5,municipio
031301,071001,9,residencia5,municipio
031302,070101,9,residencia5,municipio
031302,070103,1,residencia5,municipio
031302,070201,1,residencia5,municipio
031302,070502,4,residencia5,municipio
031303,070101,3,residencia5,municipio
031303,070201,1,residencia5,municipio
031303,071001,1,residencia5,municipio
031304,070101,4,residencia5,municipio
031304,070103,1,residencia5,municipio
031304,070104,2,residencia5,municipio
031399,070101,3,residencia5,provincia
031399,071001,1,residencia5,provincia
031401,070101,285,residencia5,municipio
031401,070102,8,residencia5,municipio
031401,070103,1,residencia5,municipio
031401,070104,34,residencia5,municipio
031401,070105,15,residencia5,municipio
031401,070201,30,residencia5,municipio
031401,070502,1,residencia5,municipio
031401,071001,40,residencia5,municipio
031402,070101,7,residencia5,municipio
031402,070102,1,residencia5,municipio
031402,070104,1,residencia5,municipio
031403,070101,19,residencia5,municipio
031403,070102,4,residencia5,municipio
031403,070104,7,residencia5,municipio
031403,070201,1,residencia5,municipio
031403,071001,13,residencia5,municipio
031404,070101,1,residencia5,municipio
031499,070101,12,residencia5,provincia
031499,070104,1,residencia5,provincia
031499,071001,2,residencia5,provincia
031501,070101,23,residencia5,municipio
031501,070104,1,residencia5,municipio
031501,070105,1,residencia5,municipio
031501,070201,8,residencia5,municipio
031501,070502,1,residencia5,municipio
031501,071001,1,residencia5,municipio
031601,070101,39,residencia5,municipio
031601,070102,2,residencia5,municipio
031601,070104,8,residencia5,municipio
031601,070105,1,residencia5,municipio
031601,070201,15,residencia5,municipio
031601,070502,1,residencia5,municipio
031601,071001,22,residencia5,municipio
031602,070101,36,residencia5,municipio
031602,070102,1,residencia5,municipio
031602,070201,7,residencia5,municipio
031602,070502,1,residencia5,municipio
031602,071001,4,residencia5,municipio
031699,070101,3,residencia5,provincia
031699,070201,1,residencia5,provincia
031699,071001,5,residencia5,provincia
039999,070101,3765,residencia5,departamento
039999,070102,221,residencia5,departamento
039999,070103,37,residencia5,departamento
039999,070104,231,residencia5,departamento
039999,070105,69,residencia5,departamento
039999,070201,475,residencia5,departamento
039999,070502,41,residencia5,departamento
039999,070603,3,residencia5,departamento
039999,071001,342,residencia5,departamento
040101,070101,550,residencia5,municipio
040101,070102,11,residencia5,municipio
040101,070103,8,residencia5,municipio
040101,070104,14,residencia5,municipio
040101,070105,2,residencia5,municipio
040101,070201,55,residencia5,municipio
040101,070502,5,residencia5,municipio
040101,071001,35,residencia5,municipio
040102,070101,49,residencia5,municipio
040102,070102,6,residencia5,municipio
040102,070104,6,residencia5,municipio
040102,070201,4,residencia5,municipio
040102,070502,2,residencia5,municipio
040102,071001,2,residencia5,municipio
040103,070101,24,residencia5,municipio
040103,070102,3,residencia5,municipio
040103,070201,7,residencia5,municipio
040104,070101,3,residencia5,municipio
040104,071001,1,residencia5,municipio
040199,070101,435,residencia5,provincia
040199,070102,4,residencia5,provincia
040199,070103,1,residencia5,provincia
040199,070104,20,residencia5,provincia
040199,070201,33,residencia5,provincia
040199,070502,1,residencia5,provincia
040199,071001,11,residencia5,provincia
040201,070101,48,residencia5,municipio
040201,070102,2,residencia5,municipio
040201,070104,5,residencia5,municipio
040201,070105,2,residencia5,municipio
040201,070201,23,residencia5,municipio
040201,070502,2,residencia5,municipio
040201,071001,7,residencia5,municipio
040202,070101,1,residencia5,municipio
040202,070102,2,residencia5,municipio
040299,070101,14,residencia5,provincia
040299,070104,1,residencia5,provincia
040299,070201,5,residencia5,provincia
040299,071001,1,residencia5,provincia
040301,070101,7,residencia5,municipio
040301,070105,1,residencia5,municipio
040399,070101,2,residencia5,provincia
040401,070101,3,residencia5,municipio
040401,070201,1,residencia5,municipio
040401,071001,1,residencia5,municipio
040402,070101,6,residencia5,municipio
040402,070104,1,residencia5,municipio
040402,071001,1,residencia5,municipio
040499,070201,1,residencia5,provincia
040501,071001,1,residencia5,municipio
040504,070201,1,residencia5,municipio
040504,071001,1,residencia5,municipio
040505,070101,1,residencia5,municipio
040599,070101,1,residencia5,provincia
040599,070201,2,residencia5,provincia
040599,071001,3,residencia5,provincia
040601,070101,30,residencia5,municipio
040601,070102,7,residencia5,municipio
040601,070104,9,residencia5,municipio
040601,070502,2,residencia5,municipio
040601,071001,2,residencia5,municipio
040602,070101,2,residencia5,municipio
040602,071001,1,residencia5,municipio
040603,070101,2,residencia5,municipio
040701,070101,23,residencia5,municipio
040701,070104,2,residencia5,municipio
040701,070201,6,residencia5,municipio
040701,071001,3,residencia5,municipio
040702,070101,9,residencia5,municipio
040702,070102,2,residencia5,municipio
040702,070201,3,residencia5,municipio
040799,070101,4,residencia5,provincia
040801,070101,17,residencia5,municipio
040801,070201,9,residencia5,municipio
040801,071001,2,residencia5,municipio
040802,070101,3,residencia5,municipio
040802,070102,2,residencia5,municipio
040802,070104,2,residencia5,municipio
040802,070201,3,residencia5,municipio
040802,070502,1,residencia5,municipio
040802,071001,1,residencia5,municipio
040899,070101,7,residencia5,provincia
040899,070104,1,residencia5,provincia
040899,070502,1,residencia5,provincia
040901,070101,5,residencia5,municipio
040901,070105,1,residencia5,municipio
040901,071001,1,residencia5,municipio
040902,070101,1,residencia5,municipio
040903,070101,1,residencia5,municipio
041001,070101,13,residencia5,municipio
041001,070102,1,residencia5,municipio
041001,070201,3,residencia5,municipio
041001,071001,1,residencia5,municipio
041101,070101,24,residencia5,municipio
041101,071001,1,residencia5,municipio
041201,070101,13,residencia5,municipio
041201,071001,3,residencia5,municipio
041202,070101,16,residencia5,municipio
041202,070102,9,residencia5,municipio
041202,070104,4,residencia5,municipio
041202,070105,1,residencia5,municipio
041202,070201,4,residencia5,municipio
041202,070502,1,residencia5,municipio
041202,071001,1,residencia5,municipio
041299,070101,3,residencia5,provincia
041299,070201,1,residencia5,provincia
041301,070101,3,residencia5,municipio
041301,070201,2,residencia5,municipio
041401,070101,12,residencia5,municipio
041401,070102,2,residencia5,municipio
041401,070104,2,residencia5,municipio
041401,070201,9,residencia5,municipio
041401,070502,4,residencia5,municipio
041401,071001,1,residencia5,municipio
041499,070101,1,residencia5,provincia
041501,070101,2,residencia5,municipio
041503,070101,1,residencia5,municipio
041601,070101,14,residencia5,municipio
041601,070102,1,residencia5,municipio
041601,070201,2,residencia5,municipio
049999,070101,561,residencia5,departamento
049999,070102,40,residencia5,departamento
049999,070103,3,residencia5,departamento
049999,070104,21,residencia5,departamento
049999,070105,11,residencia5,departamento
049999,070201,54,residencia5,departamento
049999,070502,2,residencia5,departamento
049999,071001,27,residencia5,departamento
050101,070101,459,residencia5,municipio
050101,070102,47,residencia5,municipio
050101,070103,7,residencia5,municipio
050101,070104,46,residencia5,municipio
050101,070105,18,residencia5,municipio
050101,070201,39,residencia5,municipio
050101,070502,8,residencia5,municipio
050101,070603,1,residencia5,municipio
050101,071001,24,residencia5,municipio
050102,070101,10,residencia5,municipio
050102,070102,1,residencia5,municipio
050102,070104,1,residencia5,municipio
050102,070105,1,residencia5,municipio
050102,070201,3,residencia5,municipio
050103,070101,12,residencia5,municipio
050103,070102,2,residencia5,municipio
050103,070105,2,residencia5,municipio
050104,070101,1,residencia5,municipio
050104,070104,1,residencia5,municipio
050199,070101,222,residencia5,provincia
050199,070102,12,residencia5,provincia
050199,070103,3,residencia5,provincia
050199,070104,21,residencia5,provincia
050199,070105,11,residencia5,provincia
050199,070201,22,residencia5,provincia
050199,071001,18,residencia5,provincia
050201,070101,29,residencia5,municipio
050201,070103,1,residencia5,municipio
050201,070104,3,residencia5,municipio
050201,070201,3,residencia5,municipio
050202,070101,60,residencia5,municipio
050202,070102,8,residencia5,municipio
050202,070103,1,residencia5,municipio
050202,070104,10,residencia5,municipio
050202,070105,1,residencia5,municipio
050202,070201,3,residencia5,municipio
050202,070502,1,residencia5,municipio
050203,070101,93,residencia5,municipio
050203,070102,6,residencia5,municipio
050203,070104,10,residencia5,municipio
050203,070201,13,residencia5,municipio
050203,071001,11,residencia5,municipio
050204,070101,4,residencia5,municipio
050204,070102,1,residencia5,municipio
050204,070105,1,residencia5,municipio
050204,070201,4,residencia5,municipio
050299,070101,29,residencia5,provincia
050299,070102,2,residencia5,provincia
050299,070104,1,residencia5,provincia
050299,070201,3,residencia5,provincia
050299,071001,2,residencia5,provincia
050301,070101,83,residencia5,municipio
050301,070102,41,residencia5,municipio
050301,070103,2,residencia5,municipio
050301,070104,44,residencia5,municipio
050301,070105,3,residencia5,municipio
050301,070201,14,residencia5,municipio
050301,070502,4,residencia5,municipio
050301,071001,1,residencia5,municipio
050302,070101,11,residencia5,municipio
050302,070102,8,residencia5,municipio
050302,070104,1,residencia5,municipio
050302,071001,1,residencia5,municipio
050303,070101,10,residencia5,municipio
050303,070102,1,residencia5,municipio
050303,070104,3,residencia5,municipio
050303,070201,2,residencia5,municipio
050399,070101,29,residencia5,provincia
050399,070102,13,residencia5,provincia
050399,070104,11,residencia5,provincia
050399,070105,1,residencia5,provincia
050399,070201,11,residencia5,provincia
050399,070502,2,residencia5,provincia
050401,070101,5,residencia5,municipio
050401,070104,2,residencia5,municipio
050401,070201,2,residencia5,municipio
050401,070502,1,residencia5,municipio
050401,071001,2,residencia5,municipio
050402,070101,42,residencia5,municipio
050402,070102,3,residencia5,municipio
050402,070104,20,residencia5,municipio
050402,070105,1,residencia5,municipio
050402,070201,3,residencia5,municipio
050403,070101,16,residencia5,municipio
050403,070104,1,residencia5,municipio
050403,070201,4,residencia5,municipio
050403,070502,1,residencia5,municipio
050404,070101,19,residencia5,municipio
050404,070102,3,residencia5,municipio
050404,070104,7,residencia5,municipio
050404,070105,3,residencia5,municipio
050404,070201,2,residencia5,municipio
050404,071001,2,residencia5,municipio
050405,070101,10,residencia5,municipio
050405,070102,1,residencia5,municipio
050405,070104,3,residencia5,municipio
050405,070201,5,residencia5,municipio
050499,070101,7,residencia5,provincia
050499,070103,1,residencia5,provincia
050499,070104,1,residencia5,provincia
050499,070201,2,residencia5,provincia
