cod_ine,municipio,ambito,indicador,v2012,v2024,cambio,unidad_cambio,cambio_anual
070104,La Guardia,núcleo,pct_combustible_limpio,92.58703199774796,96.35681823825962,3.7697862405116638,pp,
070104,La Guardia,núcleo,pct_no_cocina,1.7828657220606174,1.6415427024610725,-0.14132301959954496,pp,
070104,La Guardia,núcleo,pct_cocina_exclusiva,71.22548559632166,79.38758785109395,8.162102254772293,pp,
070104,La Guardia,núcleo,pct_basura_formal,70.24021769728817,83.7683462885241,13.528128591235927,pp,
070104,La Guardia,núcleo,pct_basura_carro,49.37599699727878,70.65835547718976,21.282358479910975,pp,
070104,La Guardia,núcleo,pct_basura_contenedor,20.864220700009383,13.109990811334344,-7.75422988867504,pp,
070104,La Guardia,núcleo,pct_basura_quema,21.77911232054049,13.576874363622816,-8.202237956917676,pp,
070104,La Guardia,núcleo,pct_basura_entierra,4.874730224265741,1.3112474234484814,-3.563482800817259,pp,
070104,La Guardia,núcleo,pct_basura_informal,2.374026461480717,0.7897285618496536,-1.5842978996310633,pp,
070104,La Guardia,núcleo,pct_viv_propia,62.59735385192831,65.6865423299476,3.089188478019288,pp,
070104,La Guardia,núcleo,pct_viv_alquilada,19.372243595758658,18.623190205379096,-0.7490533903795615,pp,
070104,La Guardia,núcleo,pct_viv_anticretico,2.998029464201933,3.355104676285792,0.35707521208385895,pp,
070104,La Guardia,núcleo,pct_viv_prestada,6.84057427043258,8.386519979139246,1.5459457087066664,pp,
070104,La Guardia,núcleo,pct_viv_cedida,5.85530637139908,2.0587577917401347,-3.7965485796589453,pp,
070104,La Guardia,núcleo,pct_pared_ladrillo,92.52603922304588,96.70201405617505,4.17597483312916,pp,
070104,La Guardia,núcleo,pct_pared_adobe,2.1159801069719437,0.9412173740283608,-1.174762732943583,pp,
070104,La Guardia,núcleo,pct_pared_madera,2.7915923805949143,0.8642312563637718,-1.9273611242311426,pp,
070104,La Guardia,núcleo,pct_pared_precaria,0.1876700760063807,0.08195296396553,-0.10571711204085069,pp,
070104,La Guardia,núcleo,pct_techo_calamina,16.632260486065498,18.896366751930863,2.2641062658653652,pp,
070104,La Guardia,núcleo,pct_techo_teja,73.46345125269775,65.04085231082524,-8.422598941872508,pp,
070104,La Guardia,núcleo,pct_techo_losa,4.926339495167496,12.506518985769985,7.580179490602489,pp,
070104,La Guardia,núcleo,pct_techo_paja,0.7929060711269588,0.330295279012591,-0.4626107921143678,pp,
070104,La Guardia,núcleo,pct_piso_tierra,6.727972224828752,3.717684456254501,-3.0102877685742513,pp,
070104,La Guardia,núcleo,pct_piso_cemento,40.05348597166182,31.755531825067678,-8.297954146594144,pp,
070104,La Guardia,núcleo,pct_piso_ceramica,35.296049544900065,56.3836392082847,21.087589663384634,pp,
070104,La Guardia,núcleo,pct_piso_mosaico,2.571080041287417,1.7557801673827202,-0.8152998739046966,pp,
070104,La Guardia,núcleo,pct_monoambiente,31.866378905883455,27.01716045396975,-4.849218451913703,pp,
